architecture,family,sid,budget,clean_effective_observability,adaptive_capacity,attack_channels,abstention,confidence
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-11,2,0.999981999464098,0.0,action|receipt,1,0.9904926465415971
witness-hardened,multi_agent_chain,adapt-witness-hardened-multi_agent_chain-11,3,0.999981999464098,0.0,action|delegation|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-0,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-0,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-0,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-0,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-1,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-1,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-1,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-1,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-2,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-2,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-2,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-2,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-3,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-3,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-3,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-3,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-4,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-4,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-4,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-4,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-5,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-5,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-5,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-5,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-6,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-6,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-6,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-6,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-7,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-7,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-7,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-7,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-8,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-8,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-8,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-8,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-9,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-9,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-9,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-9,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-10,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-10,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-10,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-10,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-11,0,0.9999999999117193,0.9999999999117193,,0,0.9999999999939997
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-11,1,0.9999999999117193,0.9999999805003729,intervention,0,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-11,2,0.9999999999117193,0.0,intervention|receipt,1,0.9999999982070409
witness-hardened,log_suppression,adapt-witness-hardened-log_suppression-11,3,0.9999999999117193,0.0,action|intervention|receipt,1,0.6436824491603593
